Timestamp,level,Component,Message
2024-01-15 11:51:49,DEBUG,Scheduler,Variable state: batch_size=1740
2024-01-15 11:51:57,DEBUG,DataLoader,Variable state: batch_size=4676
2024-01-15 11:52:06,INFO,DataLoader,Starting data load
2024-01-15 11:52:15,DEBUG,DataLoader,Memory usage: 1000MB
2024-01-15 11:52:23,INFO,DataLoader,Job completed in 1260 seconds
2024-01-15 11:52:32,INFO,Exporter,Connection established to source system
2024-01-15 11:52:41,ERROR,Validator,Null value found in column: amount
2024-01-15 11:52:50,DEBUG,Scheduler,Cache hit ratio: 1732%
2024-01-15 11:52:58,ERROR,Validator,Connection timeout after 455 seconds
2024-01-15 11:53:07,WARN,Scheduler,Slow query detected: 759ms
2024-01-15 11:53:16,INFO,Transformer,Connection established to source system
2024-01-15 11:53:24,DEBUG,Transformer,Query plan: sequential scan on table orders
2024-01-15 11:53:33,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:53:42,ERROR,Validator,Failed to write output file: permission denied
2024-01-15 11:53:50,INFO,DataLoader,Job completed in 4200 seconds
2024-01-15 11:53:59,WARN,Exporter,Slow query detected: 2200ms
2024-01-15 11:54:08,WARN,DataLoader,Slow query detected: 3017ms
2024-01-15 11:54:17,INFO,Exporter,File loaded successfully
2024-01-15 11:54:25,INFO,Exporter,Batch 1837 processed successfully
2024-01-15 11:54:34,DEBUG,Scheduler,Variable state: batch_size=688
2024-01-15 11:54:43,WARN,DataLoader,Slow query detected: 2461ms
2024-01-15 11:54:51,DEBUG,Validator,Cache hit ratio: 4286%
2024-01-15 11:55:00,INFO,DataLoader,Checkpoint saved
2024-01-15 11:55:09,WARN,Scheduler,Slow query detected: 3384ms
2024-01-15 11:55:17,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 11:55:26,WARN,Scheduler,"Record count mismatch: expected 934, got 3792"
2024-01-15 11:55:35,INFO,Transformer,Connection established to source system
2024-01-15 11:55:44,INFO,Validator,Job completed in 4811 seconds
2024-01-15 11:55:52,ERROR,Exporter,Unhandled exception: KeyError('customer_id')
2024-01-15 11:56:01,DEBUG,Transformer,Cache hit ratio: 1517%
2024-01-15 11:56:10,ERROR,Scheduler,Connection timeout after 872 seconds
2024-01-15 11:56:18,WARN,DataLoader,Slow query detected: 956ms
2024-01-15 11:56:27,INFO,Exporter,Connection established to source system
2024-01-15 11:56:36,ERROR,Validator,Unhandled exception: KeyError('customer_id')
2024-01-15 11:56:45,ERROR,DataLoader,Null detected in field: user_id
2024-01-15 11:56:53,INFO,DataLoader,Batch 1542 processed successfully
2024-01-15 11:57:02,INFO,Transformer,Batch 1981 processed successfully
2024-01-15 11:57:11,DEBUG,Scheduler,Cache hit ratio: 706%
2024-01-15 11:57:19,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 11:57:28,INFO,Transformer,Batch 3648 processed successfully
2024-01-15 11:57:37,WARN,Exporter,"Partial batch processed, 1988 records skipped"
2024-01-15 11:57:45,INFO,Exporter,File loaded successfully
2024-01-15 11:57:54,INFO,Exporter,Connection established to source system
2024-01-15 11:58:03,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 11:58:12,INFO,Scheduler,Checkpoint saved
2024-01-15 11:58:20,ERROR,Scheduler,Null value found in column: amount
2024-01-15 11:58:29,INFO,DataLoader,Job completed in 3418 seconds
2024-01-15 11:58:38,INFO,Scheduler,Batch 2841 processed successfully
2024-01-15 11:58:46,ERROR,DataLoader,Null detected in field: user_id
2024-01-15 11:58:55,WARN,Exporter,"Retrying connection, attempt 4159"
2024-01-15 11:59:04,WARN,Validator,"Partial batch processed, 3838 records skipped"
2024-01-15 11:59:12,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 11:59:21,ERROR,Transformer,Unhandled exception: KeyError('customer_id')
2024-01-15 11:59:30,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 11:59:39,INFO,Transformer,Checkpoint saved
2024-01-15 11:59:47,ERROR,Exporter,Connection timeout after 1923 seconds
2024-01-15 11:59:56,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 12:00:05,ERROR,Transformer,Duplicate primary key detected: 4125
2024-01-15 12:00:13,ERROR,Validator,Schema validation failed for table: orders
2024-01-15 12:00:22,INFO,Transformer,Connection established to source system
2024-01-15 12:00:31,ERROR,DataLoader,Duplicate primary key detected: 4564
2024-01-15 12:00:40,DEBUG,Scheduler,Variable state: batch_size=854
2024-01-15 12:00:48,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:00:57,ERROR,Scheduler,Duplicate primary key detected: 835
2024-01-15 12:01:06,INFO,DataLoader,Starting data load
2024-01-15 12:01:14,DEBUG,Transformer,Memory usage: 3617MB
2024-01-15 12:01:23,WARN,DataLoader,"Retrying connection, attempt 2980"
2024-01-15 12:01:32,ERROR,DataLoader,Duplicate primary key detected: 1654
2024-01-15 12:01:40,DEBUG,DataLoader,Cache hit ratio: 3881%
2024-01-15 12:01:49,INFO,Transformer,File loaded successfully
2024-01-15 12:01:58,ERROR,Exporter,Connection timeout after 2011 seconds
2024-01-15 12:02:07,ERROR,Scheduler,Schema validation failed for table: orders
2024-01-15 12:02:15,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 12:02:24,ERROR,Validator,Null value found in column: amount
2024-01-15 12:02:33,ERROR,Scheduler,Null value found in column: amount
2024-01-15 12:02:41,INFO,Transformer,Connection established to source system
2024-01-15 12:02:50,ERROR,Transformer,Unhandled exception: KeyError('customer_id')
2024-01-15 12:02:59,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:03:08,ERROR,Validator,Connection timeout after 65 seconds
2024-01-15 12:03:16,DEBUG,Scheduler,Cache hit ratio: 3310%
2024-01-15 12:03:25,ERROR,Scheduler,Unhandled exception: KeyError('customer_id')
2024-01-15 12:03:34,DEBUG,Exporter,Cache hit ratio: 2471%
2024-01-15 12:03:42,INFO,Validator,Connection established to source system
2024-01-15 12:03:51,DEBUG,Validator,Cache hit ratio: 761%
2024-01-15 12:04:00,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 12:04:08,INFO,Scheduler,Checkpoint saved
2024-01-15 12:04:17,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 12:04:26,ERROR,Validator,Connection timeout after 4158 seconds
2024-01-15 12:04:35,INFO,DataLoader,Connection established to source system
2024-01-15 12:04:43,ERROR,Exporter,Connection timeout after 1935 seconds
2024-01-15 12:04:52,WARN,Scheduler,"Partial batch processed, 1916 records skipped"
2024-01-15 12:05:01,INFO,Scheduler,Batch 1147 processed successfully
2024-01-15 12:05:09,WARN,Transformer,"Record count mismatch: expected 2686, got 4231"
2024-01-15 12:05:18,WARN,Validator,Slow query detected: 803ms
2024-01-15 12:05:27,ERROR,Exporter,Null value found in column: amount
2024-01-15 12:05:35,INFO,Transformer,Connection established to source system
2024-01-15 12:05:44,INFO,Scheduler,Connection established to source system
2024-01-15 12:05:53,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 12:06:02,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 12:06:10,DEBUG,Transformer,Variable state: batch_size=1042
2024-01-15 12:06:19,ERROR,Transformer,Failed to write output file: permission denied
2024-01-15 12:06:28,INFO,Transformer,Connection established to source system
2024-01-15 12:06:36,ERROR,Scheduler,Connection timeout after 973 seconds
2024-01-15 12:06:45,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 12:06:54,INFO,Scheduler,Starting data load
2024-01-15 12:07:03,INFO,Validator,Job completed in 2409 seconds
2024-01-15 12:07:11,INFO,Transformer,Starting data load
2024-01-15 12:07:20,INFO,Validator,Job completed in 1767 seconds
2024-01-15 12:07:29,ERROR,Exporter,Null value found in column: amount
2024-01-15 12:07:37,INFO,DataLoader,Connection established to source system
2024-01-15 12:07:46,INFO,Exporter,Job completed in 3091 seconds
2024-01-15 12:07:55,DEBUG,Scheduler,Cache hit ratio: 1135%
2024-01-15 12:08:03,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 12:08:12,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:08:21,INFO,Exporter,Job completed in 4432 seconds
2024-01-15 12:08:30,DEBUG,Exporter,Memory usage: 726MB
2024-01-15 12:08:38,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 12:08:47,ERROR,Scheduler,Null value found in column: amount
2024-01-15 12:08:56,WARN,DataLoader,"Partial batch processed, 4275 records skipped"
2024-01-15 12:09:04,ERROR,Scheduler,Null value found in column: amount
2024-01-15 12:09:13,INFO,DataLoader,Job completed in 1686 seconds
2024-01-15 12:09:22,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 12:09:30,WARN,Exporter,"Partial batch processed, 369 records skipped"
2024-01-15 12:09:39,DEBUG,DataLoader,Memory usage: 3581MB
2024-01-15 12:09:48,INFO,Scheduler,Job completed in 3130 seconds
2024-01-15 12:09:57,INFO,DataLoader,Checkpoint saved
2024-01-15 12:10:05,INFO,Validator,File loaded successfully
2024-01-15 12:10:14,DEBUG,Transformer,Entering function process_batch()
2024-01-15 12:10:23,INFO,DataLoader,Job completed in 3195 seconds
2024-01-15 12:10:31,INFO,Exporter,Job completed in 2113 seconds
2024-01-15 12:10:40,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 12:10:49,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 12:10:58,ERROR,Exporter,Null value found in column: amount
2024-01-15 12:11:06,INFO,Scheduler,Connection established to source system
2024-01-15 12:11:15,INFO,Transformer,File loaded successfully
2024-01-15 12:11:24,DEBUG,DataLoader,Cache hit ratio: 4545%
2024-01-15 12:11:32,INFO,Exporter,Connection established to source system
2024-01-15 12:11:41,INFO,Transformer,Job completed in 4428 seconds
2024-01-15 12:11:50,ERROR,Scheduler,Schema validation failed for table: orders
2024-01-15 12:11:58,INFO,Exporter,Checkpoint saved
2024-01-15 12:12:07,INFO,Exporter,Job completed in 4898 seconds
2024-01-15 12:12:16,DEBUG,Exporter,Memory usage: 1743MB
2024-01-15 12:12:25,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:12:33,WARN,Validator,"Record count mismatch: expected 3239, got 1008"
2024-01-15 12:12:42,DEBUG,Scheduler,Memory usage: 3539MB
2024-01-15 12:12:51,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:12:59,INFO,Validator,Job completed in 1726 seconds
2024-01-15 12:13:08,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:13:17,WARN,DataLoader,"Record count mismatch: expected 1422, got 3385"
2024-01-15 12:13:25,WARN,Exporter,Slow query detected: 4409ms
2024-01-15 12:13:34,ERROR,DataLoader,Unhandled exception: KeyError('customer_id')
2024-01-15 12:13:43,ERROR,Validator,Duplicate primary key detected: 3084
2024-01-15 12:13:52,INFO,Transformer,Batch 70 processed successfully
2024-01-15 12:14:00,WARN,Transformer,Slow query detected: 77ms
2024-01-15 12:14:09,ERROR,Validator,Failed to write output file: permission denied
2024-01-15 12:14:18,INFO,Scheduler,Batch 2484 processed successfully
2024-01-15 12:14:26,INFO,Exporter,Job completed in 302 seconds
2024-01-15 12:14:35,WARN,Scheduler,"Retrying connection, attempt 59"
2024-01-15 12:14:44,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:14:53,WARN,Transformer,"Partial batch processed, 1588 records skipped"
2024-01-15 12:15:01,ERROR,Scheduler,Unhandled exception: KeyError('customer_id')
2024-01-15 12:15:10,WARN,DataLoader,"Retrying connection, attempt 2127"
2024-01-15 12:15:19,DEBUG,Scheduler,Memory usage: 1572MB
2024-01-15 12:15:27,DEBUG,Scheduler,Variable state: batch_size=2072
2024-01-15 12:15:36,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 12:15:45,INFO,Exporter,Job completed in 998 seconds
2024-01-15 12:15:53,WARN,Validator,"Partial batch processed, 357 records skipped"
2024-01-15 12:16:02,INFO,Exporter,Checkpoint saved
2024-01-15 12:16:11,INFO,Transformer,Job completed in 671 seconds
2024-01-15 12:16:20,ERROR,Transformer,Failed to write output file: permission denied
2024-01-15 12:16:28,DEBUG,Transformer,Cache hit ratio: 2698%
2024-01-15 12:16:37,INFO,DataLoader,File loaded successfully
2024-01-15 12:16:46,ERROR,Scheduler,Duplicate primary key detected: 2739
2024-01-15 12:16:54,INFO,Exporter,Starting data load
2024-01-15 12:17:03,DEBUG,Scheduler,Cache hit ratio: 598%
2024-01-15 12:17:12,WARN,DataLoader,Slow query detected: 4743ms
2024-01-15 12:17:21,INFO,DataLoader,File loaded successfully
2024-01-15 12:17:29,DEBUG,DataLoader,Cache hit ratio: 508%
2024-01-15 12:17:38,INFO,Scheduler,Batch 3538 processed successfully
2024-01-15 12:17:47,INFO,DataLoader,Checkpoint saved
2024-01-15 12:17:55,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:18:04,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 12:18:13,WARN,Exporter,"Partial batch processed, 830 records skipped"
2024-01-15 12:18:21,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 12:18:30,WARN,DataLoader,"Record count mismatch: expected 101, got 4876"
2024-01-15 12:18:39,ERROR,Scheduler,Duplicate primary key detected: 1587
2024-01-15 12:18:48,INFO,Scheduler,Job completed in 2912 seconds
2024-01-15 12:18:56,WARN,Scheduler,Slow query detected: 1524ms
2024-01-15 12:19:05,INFO,DataLoader,File loaded successfully
2024-01-15 12:19:14,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 12:19:22,DEBUG,Transformer,Cache hit ratio: 3847%
2024-01-15 12:19:31,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:19:40,WARN,Transformer,"Record count mismatch: expected 1945, got 4155"
2024-01-15 12:19:48,ERROR,Scheduler,Duplicate primary key detected: 448
2024-01-15 12:19:57,INFO,Transformer,Batch 1649 processed successfully
2024-01-15 12:20:06,INFO,Exporter,Batch 3829 processed successfully
2024-01-15 12:20:15,ERROR,Scheduler,Unhandled exception: KeyError('customer_id')
2024-01-15 12:20:23,INFO,Transformer,File loaded successfully
2024-01-15 12:20:32,WARN,DataLoader,"Retrying connection, attempt 1887"
2024-01-15 12:20:41,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:20:49,INFO,Transformer,File loaded successfully
2024-01-15 12:20:58,INFO,DataLoader,Checkpoint saved
2024-01-15 12:21:07,INFO,Transformer,Batch 4798 processed successfully
2024-01-15 12:21:16,INFO,DataLoader,Starting data load
2024-01-15 12:21:24,INFO,Validator,Batch 1428 processed successfully
2024-01-15 12:21:33,DEBUG,Transformer,Cache hit ratio: 1606%
2024-01-15 12:21:42,INFO,Validator,File loaded successfully
2024-01-15 12:21:50,INFO,DataLoader,Job completed in 1723 seconds
2024-01-15 12:21:59,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:22:08,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 12:22:16,INFO,Transformer,Starting data load
2024-01-15 12:22:25,INFO,Validator,Job completed in 4912 seconds
2024-01-15 12:22:34,DEBUG,Transformer,Entering function process_batch()
2024-01-15 12:22:43,DEBUG,Validator,Cache hit ratio: 2685%
2024-01-15 12:22:51,INFO,Validator,Starting data load
2024-01-15 12:23:00,DEBUG,Transformer,Entering function process_batch()
2024-01-15 12:23:09,INFO,Exporter,Batch 4172 processed successfully
2024-01-15 12:23:17,WARN,Exporter,"Retrying connection, attempt 2637"
2024-01-15 12:23:26,WARN,Exporter,Slow query detected: 3882ms
2024-01-15 12:23:35,WARN,Scheduler,"Record count mismatch: expected 1698, got 1799"
2024-01-15 12:23:43,DEBUG,Exporter,Cache hit ratio: 3244%
2024-01-15 12:23:52,INFO,Exporter,Checkpoint saved
2024-01-15 12:24:01,INFO,DataLoader,Starting data load
2024-01-15 12:24:10,INFO,Validator,Starting data load
2024-01-15 12:24:18,WARN,Scheduler,Deprecated config key used: legacy_mode
2024-01-15 12:24:27,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 12:24:36,INFO,DataLoader,Starting data load
2024-01-15 12:24:44,INFO,DataLoader,Job completed in 676 seconds
2024-01-15 12:24:53,DEBUG,Scheduler,Variable state: batch_size=641
2024-01-15 12:25:02,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 12:25:11,INFO,Transformer,Job completed in 1611 seconds
2024-01-15 12:25:19,INFO,Validator,Starting data load
2024-01-15 12:25:28,DEBUG,Scheduler,Memory usage: 70MB
2024-01-15 12:25:37,INFO,Validator,Connection established to source system
2024-01-15 12:25:45,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 12:25:54,DEBUG,Transformer,Cache hit ratio: 1720%
2024-01-15 12:26:03,INFO,Scheduler,Checkpoint saved
2024-01-15 12:26:11,INFO,DataLoader,Job completed in 1539 seconds
2024-01-15 12:26:20,ERROR,Exporter,Null detected in field: user_id
2024-01-15 12:26:29,DEBUG,DataLoader,Memory usage: 1139MB
2024-01-15 12:26:38,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:26:46,INFO,Exporter,Connection established to source system
2024-01-15 12:26:55,INFO,Scheduler,File loaded successfully
2024-01-15 12:27:04,DEBUG,Transformer,Memory usage: 4655MB
2024-01-15 12:27:12,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 12:27:21,DEBUG,DataLoader,Variable state: batch_size=3166
2024-01-15 12:27:30,WARN,Validator,"Partial batch processed, 3699 records skipped"
2024-01-15 12:27:38,INFO,DataLoader,Batch 4530 processed successfully
2024-01-15 12:27:47,INFO,Scheduler,Connection established to source system
2024-01-15 12:27:56,INFO,Exporter,Job completed in 1687 seconds
2024-01-15 12:28:05,INFO,Scheduler,File loaded successfully
2024-01-15 12:28:13,INFO,DataLoader,Starting data load
2024-01-15 12:28:22,INFO,DataLoader,Starting data load
2024-01-15 12:28:31,WARN,DataLoader,Slow query detected: 1692ms
2024-01-15 12:28:39,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 12:28:48,WARN,Validator,"Partial batch processed, 1663 records skipped"
2024-01-15 12:28:57,ERROR,Exporter,Connection timeout after 1653 seconds
2024-01-15 12:29:06,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:29:14,ERROR,Scheduler,Connection timeout after 4664 seconds
2024-01-15 12:29:23,WARN,Scheduler,"Record count mismatch: expected 747, got 2359"
2024-01-15 12:29:32,ERROR,Exporter,Connection timeout after 2437 seconds
2024-01-15 12:29:40,WARN,Transformer,Slow query detected: 2041ms
2024-01-15 12:29:49,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:29:58,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 12:30:06,DEBUG,Transformer,Memory usage: 4406MB
2024-01-15 12:30:15,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 12:30:24,INFO,Scheduler,File loaded successfully
2024-01-15 12:30:33,ERROR,Scheduler,Duplicate primary key detected: 2671
2024-01-15 12:30:41,WARN,Validator,"Retrying connection, attempt 4146"
2024-01-15 12:30:50,WARN,DataLoader,Slow query detected: 3123ms
2024-01-15 12:30:59,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:31:07,INFO,Transformer,Job completed in 3804 seconds
2024-01-15 12:31:16,WARN,DataLoader,"Partial batch processed, 1985 records skipped"
2024-01-15 12:31:25,INFO,Validator,Starting data load
2024-01-15 12:31:34,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 12:31:42,ERROR,Transformer,Null value found in column: amount
2024-01-15 12:31:51,INFO,Validator,Starting data load
2024-01-15 12:32:00,DEBUG,Scheduler,Cache hit ratio: 3622%
2024-01-15 12:32:08,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 12:32:17,INFO,Scheduler,File loaded successfully
2024-01-15 12:32:26,ERROR,Transformer,Connection timeout after 1955 seconds
2024-01-15 12:32:34,INFO,Exporter,File loaded successfully
2024-01-15 12:32:43,DEBUG,DataLoader,Cache hit ratio: 792%
2024-01-15 12:32:52,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 12:33:01,ERROR,Validator,Unhandled exception: KeyError('customer_id')
2024-01-15 12:33:09,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:33:18,INFO,Validator,Job completed in 1423 seconds
2024-01-15 12:33:27,INFO,Validator,File loaded successfully
2024-01-15 12:33:35,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 12:33:44,INFO,Transformer,Connection established to source system
2024-01-15 12:33:53,WARN,DataLoader,"Partial batch processed, 4663 records skipped"
2024-01-15 12:34:01,INFO,DataLoader,Checkpoint saved
2024-01-15 12:34:10,ERROR,Transformer,Connection timeout after 1437 seconds
2024-01-15 12:34:19,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:34:28,WARN,Scheduler,Slow query detected: 3133ms
2024-01-15 12:34:36,ERROR,Transformer,Unhandled exception: KeyError('customer_id')
2024-01-15 12:34:45,INFO,Scheduler,File loaded successfully
2024-01-15 12:34:54,ERROR,Transformer,Unhandled exception: KeyError('customer_id')
2024-01-15 12:35:02,INFO,Exporter,Job completed in 1655 seconds
2024-01-15 12:35:11,INFO,DataLoader,Starting data load
2024-01-15 12:35:20,ERROR,Validator,Null detected in field: user_id
2024-01-15 12:35:29,ERROR,DataLoader,Unhandled exception: KeyError('customer_id')
2024-01-15 12:35:37,ERROR,Transformer,Duplicate primary key detected: 2714
2024-01-15 12:35:46,INFO,Scheduler,File loaded successfully
2024-01-15 12:35:55,WARN,Exporter,"Partial batch processed, 2635 records skipped"
2024-01-15 12:36:03,INFO,DataLoader,File loaded successfully
2024-01-15 12:36:12,DEBUG,DataLoader,Cache hit ratio: 1673%
2024-01-15 12:36:21,INFO,Scheduler,Checkpoint saved
2024-01-15 12:36:29,WARN,Exporter,Slow query detected: 2552ms
2024-01-15 12:36:38,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:36:47,INFO,Validator,Checkpoint saved
2024-01-15 12:36:56,INFO,Exporter,File loaded successfully
2024-01-15 12:37:04,INFO,Exporter,Connection established to source system
2024-01-15 12:37:13,WARN,Exporter,"Retrying connection, attempt 3949"
2024-01-15 12:37:22,ERROR,Exporter,Duplicate primary key detected: 682
2024-01-15 12:37:30,WARN,Transformer,"Partial batch processed, 1440 records skipped"
2024-01-15 12:37:39,INFO,Validator,Connection established to source system
2024-01-15 12:37:48,WARN,Exporter,"Record count mismatch: expected 2730, got 1120"
2024-01-15 12:37:56,ERROR,Transformer,Null detected in field: user_id
2024-01-15 12:38:05,INFO,Scheduler,Batch 3066 processed successfully
2024-01-15 12:38:14,INFO,Exporter,Connection established to source system
2024-01-15 12:38:23,WARN,Scheduler,"Record count mismatch: expected 3349, got 319"
2024-01-15 12:38:31,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 12:38:40,INFO,Exporter,Job completed in 2856 seconds
2024-01-15 12:38:49,ERROR,Validator,Failed to write output file: permission denied
2024-01-15 12:38:57,DEBUG,Transformer,Cache hit ratio: 3914%
2024-01-15 12:39:06,DEBUG,Validator,Entering function process_batch()
2024-01-15 12:39:15,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 12:39:24,WARN,Transformer,"Record count mismatch: expected 957, got 757"
2024-01-15 12:39:32,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 12:39:41,WARN,Transformer,Slow query detected: 1359ms
2024-01-15 12:39:50,INFO,Validator,Checkpoint saved
2024-01-15 12:39:58,WARN,Exporter,"Record count mismatch: expected 896, got 4691"
2024-01-15 12:40:07,ERROR,Validator,Duplicate primary key detected: 1170
2024-01-15 12:40:16,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 12:40:24,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:40:33,ERROR,Exporter,Unhandled exception: KeyError('customer_id')
2024-01-15 12:40:42,ERROR,Transformer,Null detected in field: user_id
2024-01-15 12:40:51,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:40:59,DEBUG,Exporter,Variable state: batch_size=1742
2024-01-15 12:41:08,INFO,Transformer,Starting data load
2024-01-15 12:41:17,INFO,Scheduler,File loaded successfully
2024-01-15 12:41:25,INFO,Exporter,File loaded successfully
2024-01-15 12:41:34,INFO,Scheduler,Starting data load
2024-01-15 12:41:43,ERROR,DataLoader,Null value found in column: amount
2024-01-15 12:41:51,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 12:42:00,INFO,Scheduler,File loaded successfully
2024-01-15 12:42:09,WARN,Validator,Slow query detected: 3877ms
2024-01-15 12:42:18,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:42:26,ERROR,Validator,Failed to write output file: permission denied
2024-01-15 12:42:35,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 12:42:44,WARN,Exporter,"Retrying connection, attempt 211"
2024-01-15 12:42:52,INFO,Scheduler,Job completed in 2037 seconds
2024-01-15 12:43:01,WARN,Exporter,"Partial batch processed, 3385 records skipped"
2024-01-15 12:43:10,INFO,Validator,File loaded successfully
2024-01-15 12:43:19,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 12:43:27,WARN,Scheduler,"Record count mismatch: expected 2854, got 3506"
2024-01-15 12:43:36,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:43:45,WARN,Transformer,"Partial batch processed, 4685 records skipped"
2024-01-15 12:43:53,INFO,Exporter,File loaded successfully
2024-01-15 12:44:02,DEBUG,Exporter,Cache hit ratio: 3656%
2024-01-15 12:44:11,WARN,Scheduler,"Retrying connection, attempt 1994"
2024-01-15 12:44:19,INFO,DataLoader,File loaded successfully
2024-01-15 12:44:28,INFO,Validator,Connection established to source system
2024-01-15 12:44:37,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 12:44:46,DEBUG,Exporter,Entering function process_batch()
2024-01-15 12:44:54,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 12:45:03,DEBUG,Exporter,Variable state: batch_size=3580
2024-01-15 12:45:12,INFO,DataLoader,Job completed in 719 seconds
2024-01-15 12:45:20,INFO,Scheduler,Starting data load
2024-01-15 12:45:29,INFO,Validator,Connection established to source system
2024-01-15 12:45:38,INFO,Scheduler,Checkpoint saved
2024-01-15 12:45:47,DEBUG,Validator,Memory usage: 1035MB
2024-01-15 12:45:55,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 12:46:04,INFO,Exporter,Job completed in 1186 seconds
2024-01-15 12:46:13,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 12:46:21,INFO,DataLoader,Checkpoint saved
2024-01-15 12:46:30,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 12:46:39,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 12:46:47,INFO,Validator,Starting data load
2024-01-15 12:46:56,ERROR,DataLoader,Duplicate primary key detected: 1467
2024-01-15 12:47:05,ERROR,Validator,Duplicate primary key detected: 1305
2024-01-15 12:47:14,WARN,Validator,Slow query detected: 3879ms
2024-01-15 12:47:22,ERROR,Exporter,Null value found in column: amount
2024-01-15 12:47:31,INFO,Transformer,Batch 4490 processed successfully
2024-01-15 12:47:40,INFO,Validator,Checkpoint saved
2024-01-15 12:47:48,WARN,Transformer,"Partial batch processed, 1127 records skipped"
2024-01-15 12:47:57,ERROR,Validator,Null detected in field: user_id
2024-01-15 12:48:06,ERROR,Transformer,Failed to write output file: permission denied
2024-01-15 12:48:14,ERROR,Scheduler,Null value found in column: amount
2024-01-15 12:48:23,DEBUG,Exporter,Cache hit ratio: 462%
2024-01-15 12:48:32,INFO,Exporter,Starting data load
2024-01-15 12:48:41,DEBUG,Validator,Variable state: batch_size=3554
2024-01-15 12:48:49,ERROR,Exporter,Null detected in field: user_id
